wind_mps,roof_pitch_deg,diameter_in,beta_scale,beta_prescribed,V3_mps,V4_mps,vn3_mps,vn4_mps,vt3_mps,vt4_mps,Fn3_N,Fn4_N,Fn_evidence_status,Fn4_evidence_status
0.0,45.0,1.75,1.5,0.015125,24.65836052787257,25.031318230856645,17.436093942201392,17.69981486307719,17.43609394220139,17.699814863077187,1884.060941725705,1915.773384106501,published_analytical_application,published_analytical_application
0.0,45.0,1.75,2.0,0.020166666666666666,24.65836052787257,25.155637465184668,17.436093942201392,17.787721836702453,17.43609394220139,17.787721836702453,1884.060941725705,1926.3734984621194,published_analytical_application,published_analytical_application
0.0,45.0,2.0,0.0,0.0,25.91243868330134,25.91243868330134,18.32286111004299,18.32286111004299,18.32286111004299,18.32286111004299,2523.3461296045107,2523.3461296045107,published_analytical_application,published_analytical_application
0.0,45.0,2.0,0.5,0.005671458333333333,25.91243868330134,26.059399999608736,18.32286111004299,18.426778453376052,18.32286111004299,18.42677845337605,2523.3461296045107,2539.566433886324,published_analytical_application,published_analytical_application
0.0,45.0,2.0,1.0,0.011342916666666666,25.91243868330134,26.206361315916137,18.32286111004299,18.530695796709118,18.32286111004299,18.530695796709114,2523.3461296045107,2555.8169403422235,published_analytical_application,published_analytical_application
0.0,45.0,2.0,1.5,0.017014374999999998,25.91243868330134,26.353322632223534,18.32286111004299,18.634613140042177,18.32286111004299,18.634613140042177,2523.3461296045107,2572.0979520882192,published_analytical_application,published_analytical_application
0.0,45.0,2.0,2.0,0.022685833333333332,25.91243868330134,26.50028394853093,18.32286111004299,18.73853048337524,18.32286111004299,18.738530483375236,2523.3461296045107,2588.4097756137476,published_analytical_application,published_analytical_application
0.0,45.0,2.5,0.0,0.0,27.891703804293886,27.891703804293886,19.722412898862835,19.722412898862835,19.722412898862828,19.722412898862828,4083.2970319983483,4083.2970319983483,published_analytical_application,published_analytical_application
0.0,45.0,2.5,0.5,0.007041666666666666,27.891703804293886,28.08810788524912,19.722412898862835,19.861291556358992,19.722412898862828,19.86129155635899,4083.2970319983483,4117.054755531336,published_analytical_application,published_analytical_application
0.0,45.0,2.5,1.0,0.014083333333333331,27.891703804293886,28.284511966204356,19.722412898862835,20.00017021385515,19.722412898862828,20.00017021385515,4083.2970319983483,4150.914270476686,published_analytical_application,published_analytical_application
0.0,45.0,2.5,1.5,0.021124999999999998,27.891703804293886,28.480916047159596,19.722412898862835,20.13904887135131,19.722412898862828,20.13904887135131,4083.2970319983483,4184.87686477324,published_analytical_application,published_analytical_application
0.0,45.0,2.5,2.0,0.028166666666666663,27.891703804293886,28.677320128114832,19.722412898862835,20.27792752884747,19.722412898862828,20.277927528847467,4083.2970319983483,4218.943846426262,published_analytical_application,published_analytical_application
0.0,45.0,3.0,0.0,0.0,29.257873487113116,29.257873487113116,20.688440745835784,20.688440745835784,20.688440745835784,20.688440745835784,5982.437680071326,5982.437680071326,published_analytical_application,published_analytical_application
0.0,45.0,3.0,0.5,0.00855998611111111,29.257873487113116,29.50832047780345,20.688440745835784,20.865533511280685,20.688440745835784,20.86553351128068,5982.437680071326,6044.3304028531375,published_analytical_application,published_analytical_application
0.0,45.0,3.0,1.0,0.01711997222222222,29.257873487113116,29.758767468493783,20.688440745835784,21.042626276725585,20.688440745835784,21.042626276725578,5982.437680071326,6106.492532819612,published_analytical_application,published_analytical_application
0.0,45.0,3.0,1.5,0.02567995833333333,29.257873487113116,30.00921445918412,20.688440745835784,21.219719042170485,20.688440745835784,21.21971904217048,5982.437680071326,6168.928306617016,published_analytical_application,published_analytical_application
0.0,45.0,3.0,2.0,0.03423994444444444,29.257873487113116,30.25966144987445,20.688440745835784,21.396811807615382,20.688440745835784,21.39681180761538,5982.437680071326,6231.642048487226,published_analytical_application,published_analytical_application
0.0,45.0,3.25,0.0,0.0,29.731738339645776,29.731738339645776,21.023513796427594,21.023513796427594,21.02351379642759,21.02351379642759,7037.75060602657,7037.75060602657,published_analytical_application,published_analytical_application
0.0,45.0,3.25,0.5,0.009375,29.731738339645776,30.010473386579953,21.023513796427594,21.220609238269102,21.02351379642759,21.220609238269095,7037.75060602657,7118.456039106509,published_analytical_application,published_analytical_application
0.0,45.0,3.25,1.0,0.01875,29.731738339645776,30.289208433514137,21.023513796427594,21.417704680110614,21.02351379642759,21.417704680110607,7037.75060602657,7199.570371780857,published_analytical_application,published_analytical_application
0.0,45.0,3.25,1.5,0.028124999999999997,29.731738339645776,30.567943480448314,21.023513796427594,21.61480012195212,21.02351379642759,21.61480012195212,7037.75060602657,7281.100701277078,published_analytical_application,published_analytical_application
0.0,45.0,3.25,2.0,0.0375,29.731738339645776,30.846678527382494,21.023513796427594,21.81189556379363,21.02351379642759,21.811895563793627,7037.75060602657,7363.054290725479,published_analytical_application,published_analytical_application
10.0,15.0,1.0,0.0,0.0,21.905755781333678,21.905755781333678,21.414135266232435,21.414135266232435,4.614861552737439,4.614861552737439,873.9688965570796,873.9688965570796,published_analytical_application,published_analytical_application
10.0,15.0,1.0,0.5,0.0033749999999999995,21.905755781333678,21.964301323715592,21.414135266232435,21.477672829983895,4.614861552737439,4.597836713841194,873.9688965570796,876.8332103608758,published_analytical_application,published_analytical_application
10.0,15.0,1.0,1.0,0.006749999999999999,21.905755781333678,22.022887700317803,21.414135266232435,21.541210393735366,4.614861552737439,4.580811874944947,873.9688965570796,879.7007483377017,published_analytical_application,published_analytical_application
10.0,15.0,1.0,1.5,0.010124999999999999,21.905755781333678,22.081514586117898,21.414135266232435,21.604747957486826,4.614861552737439,4.563787036048702,873.9688965570796,882.5715369094613,published_analytical_application,published_analytical_application
10.0,15.0,1.0,2.0,0.013499999999999998,21.905755781333678,22.140181659312546,21.414135266232435,21.668285521238293,4.614861552737439,4.546762197152457,873.9688965570796,885.4456026818331,published_analytical_application,published_analytical_application
10.0,15.0,1.25,0.0,0.0,23.706156570339395,23.706156570339395,23.34957149634009,23.34957149634009,4.096262964550505,4.096262964550505,1438.1489314767173,1438.1489314767173,published_analytical_application,published_analytical_application
10.0,15.0,1.25,0.5,0.003893652777777778,23.706156570339395,23.782061666937214,23.34957149634009,23.430409105330817,4.096262964550505,4.074602592503376,1438.1489314767173,1443.9295971132167,published_analytical_application,published_analytical_application
