wind_speed_mps,direction,wind_x_mps,roof_pitch_deg,diameter_in,vx_impact_mps,vz_impact_mps,V_impact_mps,vn_M3_mps,vt_M3_mps,vn_M4_mps,vt_M4_mps,Fn_M3_N,Fn_M4_N,Fn_evidence
33.3,with_pitch_downhill,-33.3,15.0,1.5,-33.299999537869134,-23.197562290674195,40.58345556321928,13.788450441205933,38.16930048982037,14.019983258907377,38.23133952134478,1112.6508887366947,1132.679872673421,published_analytical_application
33.3,with_pitch_downhill,-33.3,15.0,1.75,-33.29999646136896,-24.65836023699487,41.43578759845884,15.199473700803942,38.54737984770385,15.461473317659319,38.61758243345751,1619.9709839223337,1650.489684872207,published_analytical_application
33.3,with_pitch_downhill,-33.3,15.0,2.0,-33.29998441848453,-25.912438683449906,42.194116186914776,16.41082357735518,38.87194760116589,16.702842680895323,38.95019388413394,2229.9421966822506,2274.166852849861,published_analytical_application
33.3,with_pitch_downhill,-33.3,15.0,2.5,-33.29989058827994,-27.891703564366868,43.43765464333831,18.322670927943786,39.384128414631874,18.67290804650005,39.47797416770843,3748.4644733775935,3831.353942756692,published_analytical_application
33.3,with_pitch_downhill,-33.3,15.0,3.0,-33.29966365215674,-29.257873494274904,44.32708834058202,19.642348481732192,39.737500007876136,20.04741247212298,39.846036576984275,5622.113606027924,5760.591004526479,published_analytical_application
33.3,with_pitch_downhill,-33.3,15.0,3.25,-33.299520680258425,-29.731738427600337,44.641173231247016,20.100103862854173,39.860007177177984,20.530883672969523,39.97543427941402,6664.882298834367,6837.774592555152,published_analytical_application
33.3,with_pitch_downhill,-33.3,30.0,1.0,-33.29999999970427,-19.490052229461178,38.584350919607665,0.22888035194678505,38.58367206049629,0.3807902751129738,38.671377295528856,nan,nan,not_evaluated_beyond_sun_application_range
33.3,with_pitch_downhill,-33.3,30.0,1.25,-33.299999974898874,-21.493763339655814,39.634225876499684,1.9641450876231588,39.5855275941115,2.1440880280638868,39.68941769921373,nan,nan,not_evaluated_beyond_sun_application_range
33.3,with_pitch_downhill,-33.3,30.0,1.5,-33.299999537869134,-23.197562290674195,40.58345556321928,3.4396784806612257,40.43742669114184,3.6472651260142976,40.5572768967166,nan,nan,not_evaluated_beyond_sun_application_range
33.3,with_pitch_downhill,-33.3,30.0,1.75,-33.29999646136896,-24.65836023699487,41.43578759845884,4.7047681502211525,41.16782299997487,4.939670580411111,41.303443981278335,nan,nan,not_evaluated_beyond_sun_application_range
33.3,with_pitch_downhill,-33.3,30.0,2.0,-33.29998441848453,-25.912438683449906,42.194116186914776,5.7908379646319545,41.79485179375853,6.052655130270547,41.94601200481844,nan,nan,not_evaluated_beyond_sun_application_range
33.3,with_pitch_downhill,-33.3,30.0,2.5,-33.29989058827994,-27.891703564366868,43.43765464333831,7.504978547426717,42.7844029748762,7.818992557367081,42.965699048044584,nan,nan,not_evaluated_beyond_sun_application_range
33.3,with_pitch_downhill,-33.3,30.0,3.0,-33.29966365215674,-29.257873494274904,44.32708834058202,8.688229880675085,43.46729140738248,9.051400319117981,43.676967957779205,nan,nan,not_evaluated_beyond_sun_application_range
33.3,with_pitch_downhill,-33.3,30.0,3.25,-33.299520680258425,-29.731738427600337,44.641173231247016,9.098680436846687,43.70410005674923,9.484907048501322,43.92708809495624,nan,nan,not_evaluated_beyond_sun_application_range
33.3,with_pitch_downhill,-33.3,45.0,1.0,-33.29999999970427,-19.490052229461178,38.584350919607665,9.765107716170927,37.32820391043491,9.64107378329674,37.45223784330909,nan,nan,not_evaluated_beyond_sun_application_range
33.3,with_pitch_downhill,-33.3,45.0,1.25,-33.299999974898874,-21.493763339655814,39.634225876499684,8.348269985073415,38.7450416064523,8.201347189441478,38.891964402084234,nan,nan,not_evaluated_beyond_sun_application_range
33.3,with_pitch_downhill,-33.3,45.0,1.5,-33.299999537869134,-23.197562290674195,40.58345556321928,7.143501884003094,39.94980908946923,6.974008097826055,40.11930287564626,nan,nan,not_evaluated_beyond_sun_application_range
33.3,with_pitch_downhill,-33.3,45.0,1.75,-33.29999646136896,-24.65836023699487,41.43578759845884,6.110559574802232,40.982747047841826,5.918762543700517,41.17454407894354,nan,nan,not_evaluated_beyond_sun_application_range
33.3,with_pitch_downhill,-33.3,45.0,2.0,-33.29998441848453,-25.912438683449906,42.194116186914776,5.223783685568736,41.86950590586482,5.010010864996637,42.08327872643692,nan,nan,not_evaluated_beyond_sun_application_range
33.3,with_pitch_downhill,-33.3,45.0,2.5,-33.29989058827994,-27.891703564366868,43.43765464333831,3.8241657185340268,43.26899117695165,3.5677743530543147,43.525382542431366,nan,nan,not_evaluated_beyond_sun_application_range
33.3,with_pitch_downhill,-33.3,45.0,3.0,-33.29966365215674,-29.257873494274904,44.32708834058202,2.857977228771288,44.234858730571155,2.5614498074886405,44.53138615185381,nan,nan,not_evaluated_beyond_sun_application_range
33.3,with_pitch_downhill,-33.3,45.0,3.25,-33.299520680258425,-29.731738427600337,44.641173231247016,2.5228030246515476,44.56983074189327,2.2074503167722366,44.885183449772576,nan,nan,not_evaluated_beyond_sun_application_range
